id	dep	date_pass	tranche_age	nb_pass_suspit	nb_pass_tot	nb_hospit	nb_pass_h	nb_pass_f	nb_pass_tot_h	nb_pass_tot_f	nb_hospit_h	nb_hospit_f	nb_acte	nb_acte_tot	nb_acte_h	nb_acte_f	nb_acte_tot_h	nb_acte_tot_f
5441	973	2020-01-03	D	0	10	0												
5442	973	2020-01-03	E	0	10	0												
5443	974	2020-01-03	0	0	470	0	0	0	251	219	0	0						
5444	974	2020-01-03	A	0	108	0												
5445	974	2020-01-03	B	0	164	0												
5446	974	2020-01-03	C	0	120	0												
5447	974	2020-01-03	D	0	38	0												
5448	974	2020-01-03	E	0	40	0												
5449	976	2020-01-03	0	0	113	0	0	0	57	56	0	0						
5450	976	2020-01-03	A	0	45	0												
5451	976	2020-01-03	B	0	45	0												
5452	976	2020-01-03	C	0	17	0												
5453	976	2020-01-03	D	0	5	0												
5454	976	2020-01-03	E	0	1	0												
5455	1	2020-01-04	0	0	278	0	0	0	148	130	0	0						
5456	1	2020-01-04	A	0	41	0												
5457	1	2020-01-04	B	0	105	0												
5458	1	2020-01-04	C	0	65	0												
5459	1	2020-01-04	D	0	29	0												
5460	1	2020-01-04	E	0	38	0												
5461	2	2020-01-04	0	4	372	1	4	0	204	168	1	0	0	353	0	0	151	202
5462	2	2020-01-04	A	0	74	0							0	84				
5463	2	2020-01-04	B	3	130	0							0	159				
5464	2	2020-01-04	C	0	70	0							0	57				
5465	2	2020-01-04	D	0	39	0							0	20				
5466	2	2020-01-04	E	1	59	1							0	23				
5467	3	2020-01-04	0	0	175	0	0	0	93	82	0	0						
5468	3	2020-01-04	A	0	28	0												
5469	3	2020-01-04	B	0	63	0												
5470	3	2020-01-04	C	0	33	0												
5471	3	2020-01-04	D	0	14	0												
5472	3	2020-01-04	E	0	37	0												
5473	4	2020-01-04	0	0	169	0	0	0	85	84	0	0						
5474	4	2020-01-04	A	0	31	0												
5475	4	2020-01-04	B	0	57	0												
5476	4	2020-01-04	C	0	40	0												
5477	4	2020-01-04	D	0	15	0												
5478	4	2020-01-04	E	0	26	0												
5479	5	2020-01-04	0	3	164	3	1	2	81	83	1	2						
5480	5	2020-01-04	A	0	31	0												
5481	5	2020-01-04	B	0	63	0												
5482	5	2020-01-04	C	3	34	3												
5483	5	2020-01-04	D	0	13	0												
5484	5	2020-01-04	E	0	23	0												
5485	6	2020-01-04	0	2	883	2	1	1	444	439	1	1	0	169	0	0	66	103
5486	6	2020-01-04	A	1	192	1							0	47				
5487	6	2020-01-04	B	1	309	1							0	77				
5488	6	2020-01-04	C	0	159	0							0	23				
5489	6	2020-01-04	D	0	62	0							0	11				
5490	6	2020-01-04	E	0	161	0							0	11				
5491	7	2020-01-04	0	0	129	0	0	0	71	58	0	0						
5492	7	2020-01-04	A	0	7	0												
5493	7	2020-01-04	B	0	46	0												
5494	7	2020-01-04	C	0	37	0												
5495	7	2020-01-04	D	0	16	0												
5496	7	2020-01-04	E	0	23	0												
5497	8	2020-01-04	0	0	219	0	0	0	129	90	0	0						
5498	8	2020-01-04	A	0	49	0												
5499	8	2020-01-04	B	0	78	0												
5500	8	2020-01-04	C	0	39	0												
5501	8	2020-01-04	D	0	25	0												
5502	8	2020-01-04	E	0	28	0												
5503	9	2020-01-04	0	0	123	0	0	0	69	54	0	0						
5504	9	2020-01-04	A	0	15	0												
5505	9	2020-01-04	B	0	39	0												
5506	9	2020-01-04	C	0	32	0												
5507	9	2020-01-04	D	0	17	0												
5508	9	2020-01-04	E	0	20	0												
5509	10	2020-01-04	0	0	206	0	0	0	112	93	0	0	1	147	0	1	68	79
5510	10	2020-01-04	A	0	53	0							0	31				
5511	10	2020-01-04	B	0	84	0							1	77				
5512	10	2020-01-04	C	0	30	0							0	21				
5513	10	2020-01-04	D	0	9	0							0	6				
5514	10	2020-01-04	E	0	30	0							0	11				
5515	11	2020-01-04	0	0	281	0	0	0	135	146	0	0						
5516	11	2020-01-04	A	0	60	0												
5517	11	2020-01-04	B	0	103	0												
5518	11	2020-01-04	C	0	42	0												
5519	11	2020-01-04	D	0	28	0												
5520	11	2020-01-04	E	0	48	0												
5521	12	2020-01-04	0	0	133	0	0	0	70	63	0	0						
5522	12	2020-01-04	A	0	15	0												
5523	12	2020-01-04	B	0	53	0												
5524	12	2020-01-04	C	0	23	0												
5525	12	2020-01-04	D	0	14	0												
5526	12	2020-01-04	E	0	28	0												
5527	13	2020-01-04	0	8	1367	1	6	2	692	675	1	0	0	192	0	0	69	123
5528	13	2020-01-04	A	3	314	0							0	55				
5529	13	2020-01-04	B	3	519	1							0	79				
5530	13	2020-01-04	C	2	223	0							0	34				
5531	13	2020-01-04	D	0	100	0							0	5				
5532	13	2020-01-04	E	0	211	0							0	18				
5533	14	2020-01-04	0	4	428	1	3	1	232	196	1	0	0	335	0	0	138	197
5534	14	2020-01-04	A	0	87	0							0	94				
5535	14	2020-01-04	B	2	144	0							0	184				
5536	14	2020-01-04	C	2	76	1							0	31				
5537	14	2020-01-04	D	0	48	0							0	12				
5538	14	2020-01-04	E	0	73	0							0	14				
5539	15	2020-01-04	0	0	67	0	0	0	30	37	0	0						
5540	15	2020-01-04	A	0	9	0												
5541	15	2020-01-04	B	0	29	0												
5542	15	2020-01-04	C	0	11	0												
5543	15	2020-01-04	D	0	4	0												
5544	15	2020-01-04	E	0	14	0												
5545	16	2020-01-04	0	0	234	0	0	0	117	117	0	0						
5546	16	2020-01-04	A	0	14	0												
5547	16	2020-01-04	B	0	82	0												
5548	16	2020-01-04	C	0	52	0												
5549	16	2020-01-04	D	0	28	0												
5550	16	2020-01-04	E	0	58	0												
5551	17	2020-01-04	0	2	429	1	0	2	221	208	0	1	0	49	0	0	28	21
5552	17	2020-01-04	A	0	48	0							0	14				
5553	17	2020-01-04	B	0	132	0							0	22				
5554	17	2020-01-04	C	1	103	0							0	8				
5555	17	2020-01-04	D	0	55	0							0	2				
5556	17	2020-01-04	E	1	91	1							0	3				
5557	18	2020-01-04	0	0	118	0	0	0	58	60	0	0	0	248	0	0	107	141
5558	18	2020-01-04	A	0	18	0							0	50				
5559	18	2020-01-04	B	0	38	0							0	144				
5560	18	2020-01-04	C	0	28	0							0	40				
5561	18	2020-01-04	D	0	9	0							0	6				
5562	18	2020-01-04	E	0	25	0							0	8				
5563	19	2020-01-04	0	0	197	0	0	0	98	99	0	0						
5564	19	2020-01-04	A	0	22	0												
5565	19	2020-01-04	B	0	61	0												
5566	19	2020-01-04	C	0	42	0												
5567	19	2020-01-04	D	0	25	0												
5568	19	2020-01-04	E	0	47	0												
5569	21	2020-01-04	0	9	326	7	6	3	151	175	5	2	0	121	0	0	54	67
5570	21	2020-01-04	A	0	43	0							0	27				
5571	21	2020-01-04	B	2	124	2							0	53				
5572	21	2020-01-04	C	3	63	2							0	21				
5573	21	2020-01-04	D	3	42	3							0	7				
5574	21	2020-01-04	E	1	54	0							0	13				
5575	22	2020-01-04	0	0	263	0	0	0	124	139	0	0						
5576	22	2020-01-04	A	0	58	0												
5577	22	2020-01-04	B	0	79	0												
5578	22	2020-01-04	C	0	40	0												
5579	22	2020-01-04	D	0	28	0												
5580	22	2020-01-04	E	0	58	0												
5581	23	2020-01-04	0	0	69	0	0	0	38	31	0	0						
5582	23	2020-01-04	A	0	4	0												
5583	23	2020-01-04	B	0	23	0												
5584	23	2020-01-04	C	0	14	0												
5585	23	2020-01-04	D	0	7	0												
5586	23	2020-01-04	E	0	21	0												
5587	24	2020-01-04	0	1	175	0	1	0	83	92	0	0						
5588	24	2020-01-04	A	0	14	0												
5589	24	2020-01-04	B	1	64	0												
5590	24	2020-01-04	C	0	39	0												
5591	24	2020-01-04	D	0	13	0												
5592	24	2020-01-04	E	0	45	0												
5593	25	2020-01-04	0	0	248	0	0	0	117	131	0	0	0	130	0	0	60	70
5594	25	2020-01-04	A	0	58	0							0	23				
5595	25	2020-01-04	B	0	71	0							0	57				
5596	25	2020-01-04	C	0	55	0							0	21				
5597	25	2020-01-04	D	0	20	0							0	17				
5598	25	2020-01-04	E	0	44	0							0	7				
5599	26	2020-01-04	0	9	361	0	1	8	186	175	0	0						
5600	26	2020-01-04	A	1	82	0												
5601	26	2020-01-04	B	6	108	0												
5602	26	2020-01-04	C	2	85	0												
5603	26	2020-01-04	D	0	35	0												
5604	26	2020-01-04	E	0	51	0												
5605	27	2020-01-04	0	0	126	0	0	0	75	51	0	0						
5606	27	2020-01-04	A	0	28	0												
5607	27	2020-01-04	B	0	49	0												
5608	27	2020-01-04	C	0	25	0												
5609	27	2020-01-04	D	0	11	0												
5610	27	2020-01-04	E	0	13	0												
5611	28	2020-01-04	0	0	297	0	0	0	150	147	0	0						
5612	28	2020-01-04	A	0	29	0												
5613	28	2020-01-04	B	0	101	0												
5614	28	2020-01-04	C	0	70	0												
5615	28	2020-01-04	D	0	37	0												
5616	28	2020-01-04	E	0	60	0												
5617	29	2020-01-04	0	0	673	0	0	0	363	310	0	0	0	137	0	0	61	75
5618	29	2020-01-04	A	0	126	0							0	31				
5619	29	2020-01-04	B	0	247	0							0	66				
5620	29	2020-01-04	C	0	124	0							0	25				
5621	29	2020-01-04	D	0	64	0							0	6				
5622	29	2020-01-04	E	0	112	0							0	8				
5623	2	2020-01-04	0	4	116	4	0	4	60	56	0	4	0	13	0	0	5	8
5624	2	2020-01-04	A	0	19	0							0	4				
5625	2	2020-01-04	B	0	43	0							0	5				
5626	2	2020-01-04	C	2	33	2							0	4				
5627	2	2020-01-04	D	1	9	1												
5628	2	2020-01-04	E	1	12	1												
5629	2	2020-01-04	0	3	112	3	1	2	49	63	1	2						
5630	2	2020-01-04	A	0	19	0												
5631	2	2020-01-04	B	0	42	0												
5632	2	2020-01-04	C	3	25	3												
5633	2	2020-01-04	D	0	8	0												
5634	2	2020-01-04	E	0	18	0												
5635	30	2020-01-04	0	0	466	0	0	0	229	237	0	0	0	89	0	0	32	57
5636	30	2020-01-04	A	0	102	0							0	20				
5637	30	2020-01-04	B	0	167	0							0	45				
5638	30	2020-01-04	C	0	79	0							0	16				
5639	30	2020-01-04	D	0	42	0							0	3				
5640	30	2020-01-04	E	0	76	0							0	5				
5641	31	2020-01-04	0	1	803	0	0	1	410	393	0	0	0	156	0	0	69	87
5642	31	2020-01-04	A	0	157	0							0	38				
5643	31	2020-01-04	B	1	327	0							0	81				
5644	31	2020-01-04	C	0	173	0							0	16				
5645	31	2020-01-04	D	0	45	0							0	8				
5646	31	2020-01-04	E	0	101	0							0	13				
5647	32	2020-01-04	0	0	77	0	0	0	45	32	0	0						
5648	32	2020-01-04	A	0	17	0												
5649	32	2020-01-04	B	0	23	0												
5650	32	2020-01-04	C	0	13	0												
5651	32	2020-01-04	D	0	8	0												
5652	32	2020-01-04	E	0	16	0												
5653	33	2020-01-04	0	1	787	1	0	1	377	410	0	1	2	898	1	1	386	512
5654	33	2020-01-04	A	0	117	0							0	235				
5655	33	2020-01-04	B	0	298	0							2	407				
5656	33	2020-01-04	C	1	147	1							0	147				
5657	33	2020-01-04	D	0	75	0							0	31				
5658	33	2020-01-04	E	0	150	0							0	78				
5659	34	2020-01-04	0	0	858	0	0	0	438	420	0	0	0	121	0	0	54	67
5660	34	2020-01-04	A	0	228	0							0	45				
5661	34	2020-01-04	B	0	307	0							0	41				
5662	34	2020-01-04	C	0	143	0							0	21				
5663	34	2020-01-04	D	0	65	0							0	8				
5664	34	2020-01-04	E	0	115	0							0	6				
5665	35	2020-01-04	0	0	612	0	0	0	309	303	0	0	0	162	0	0	70	92
5666	35	2020-01-04	A	0	148	0							0	34				
5667	35	2020-01-04	B	0	229	0							0	77				
5668	35	2020-01-04	C	0	105	0							0	20				
5669	35	2020-01-04	D	0	43	0							0	11				
5670	35	2020-01-04	E	0	87	0							0	20				
5671	36	2020-01-04	0	0	98	0	0	0	49	49	0	0						
5672	36	2020-01-04	A	0	14	0												
5673	36	2020-01-04	B	0	32	0												
5674	36	2020-01-04	C	0	21	0												
5675	36	2020-01-04	D	0	16	0												
5676	36	2020-01-04	E	0	15	0												
5677	37	2020-01-04	0	0	308	0	0	0	146	162	0	0	0	211	0	0	83	128
5678	37	2020-01-04	A	0	98	0							0	36				
5679	37	2020-01-04	B	0	95	0							0	127				
5680	37	2020-01-04	C	0	52	0							0	34				
5681	37	2020-01-04	D	0	22	0							0	5				
5682	37	2020-01-04	E	0	41	0							0	9				
5683	38	2020-01-04	0	0	871	0	0	0	436	435	0	0	0	225	0	0	91	134
5684	38	2020-01-04	A	0	188	0							0	41				
5685	38	2020-01-04	B	0	313	0							0	111				
5686	38	2020-01-04	C	0	175	0							0	44				
5687	38	2020-01-04	D	0	65	0							0	12				
5688	38	2020-01-04	E	0	130	0							0	17				
5689	39	2020-01-04	0	0	193	0	0	0	88	105	0	0						
5690	39	2020-01-04	A	0	35	0												
5691	39	2020-01-04	B	0	70	0												
5692	39	2020-01-04	C	0	47	0												
5693	39	2020-01-04	D	0	12	0												
5694	39	2020-01-04	E	0	29	0												
5695	40	2020-01-04	0	1	185	0	0	1	90	95	0	0						
5696	40	2020-01-04	A	0	24	0												
5697	40	2020-01-04	B	1	59	0												
5698	40	2020-01-04	C	0	28	0												
5699	40	2020-01-04	D	0	33	0												
5700	40	2020-01-04	E	0	41	0												
5701	41	2020-01-04	0	0	224	0	0	0	96	128	0	0						
5702	41	2020-01-04	A	0	44	0												
5703	41	2020-01-04	B	0	81	0												
5704	41	2020-01-04	C	0	38	0												
5705	41	2020-01-04	D	0	17	0												
5706	41	2020-01-04	E	0	44	0												
5707	42	2020-01-04	0	0	674	0	0	0	353	321	0	0	0	154	0	0	51	87
5708	42	2020-01-04	A	0	129	0							0	41				
5709	42	2020-01-04	B	0	258	0							0	47				
5710	42	2020-01-04	C	0	128	0							0	31				
5711	42	2020-01-04	D	0	63	0							0	8				
5712	42	2020-01-04	E	0	96	0							0	27				
5713	43	2020-01-04	0	0	28	0	0	0	10	18	0	0						
5714	43	2020-01-04	A	0	5	0												
5715	43	2020-01-04	B	0	11	0												
5716	43	2020-01-04	C	0	7	0												
5717	43	2020-01-04	D	0	0	0												
5718	43	2020-01-04	E	0	5	0												
5719	44	2020-01-04	0	22	514	0	9	13	283	231	0	0	0	489	0	0	210	273
5720	44	2020-01-04	A	4	114	0							0	139				
5721	44	2020-01-04	B	12	202	0							0	224				
5722	44	2020-01-04	C	5	89	0							0	50				
5723	44	2020-01-04	D	0	38	0							0	18				
5724	44	2020-01-04	E	1	70	0							0	58				
5725	45	2020-01-04	0	0	361	0	0	0	160	201	0	0	0	62	0	0	25	37
5726	45	2020-01-04	A	0	86	0							0	5				
5727	45	2020-01-04	B	0	142	0							0	38				
5728	45	2020-01-04	C	0	43	0							0	10				
5729	45	2020-01-04	D	0	31	0							0	2				
5730	45	2020-01-04	E	0	59	0							0	7				
5731	46	2020-01-04	0	0	104	0	0	0	44	60	0	0						
5732	46	2020-01-04	A	0	21	0												
5733	46	2020-01-04	B	0	29	0												
5734	46	2020-01-04	C	0	20	0												
5735	46	2020-01-04	D	0	11	0												
5736	46	2020-01-04	E	0	23	0												
5737	47	2020-01-04	0	5	220	1	1	4	94	126	0	1						
5738	47	2020-01-04	A	0	31	0												
5739	47	2020-01-04	B	2	78	0												
5740	47	2020-01-04	C	2	37	1												
5741	47	2020-01-04	D	1	23	0												
5742	47	2020-01-04	E	0	51	0												
5743	48	2020-01-04	0	0	44	0	0	0	31	13	0	0						
5744	48	2020-01-04	A	0	15	0												
5745	48	2020-01-04	B	0	13	0												
5746	48	2020-01-04	C	0	6	0												
5747	48	2020-01-04	D	0	3	0												
5748	48	2020-01-04	E	0	7	0												
5749	49	2020-01-04	0	2	379	0	1	1	207	172	0	0						
5750	49	2020-01-04	A	0	76	0												
5751	49	2020-01-04	B	0	152	0												
5752	49	2020-01-04	C	2	73	0												
5753	49	2020-01-04	D	0	30	0												
5754	49	2020-01-04	E	0	48	0												
5755	50	2020-01-04	0	0	378	0	0	0	188	190	0	0	0	173	0	0	85	88
5756	50	2020-01-04	A	0	61	0							0	44				
5757	50	2020-01-04	B	0	128	0							0	88				
5758	50	2020-01-04	C	0	85	0							0	20				
5759	50	2020-01-04	D	0	32	0							0	10				
5760	50	2020-01-04	E	0	72	0							0	11				
5761	51	2020-01-04	0	0	370	0	0	0	205	165	0	0	0	39	0	0	21	18
5762	51	2020-01-04	A	0	81	0							0	10				
5763	51	2020-01-04	B	0	161	0							0	18				
5764	51	2020-01-04	C	0	56	0							0	6				
5765	51	2020-01-04	D	0	32	0												
5766	51	2020-01-04	E	0	40	0							0	5				
5767	52	2020-01-04	0	0	135	0	0	0	74	60	0	0						
5768	52	2020-01-04	A	0	20	0												
5769	52	2020-01-04	B	0	45	0												
5770	52	2020-01-04	C	0	32	0												
5771	52	2020-01-04	D	0	13	0												
5772	52	2020-01-04	E	0	25	0												
5773	53	2020-01-04	0	0	59	0	0	0	31	28	0	0						
5774	53	2020-01-04	A	0	2	0												
5775	53	2020-01-04	B	0	22	0												
5776	53	2020-01-04	C	0	13	0												
5777	53	2020-01-04	D	0	4	0												
5778	53	2020-01-04	E	0	18	0												
5779	54	2020-01-04	0	0	413	0	0	0	205	208	0	0	0	108	0	0	43	65
5780	54	2020-01-04	A	0	109	0							0	26				
5781	54	2020-01-04	B	0	135	0							0	48				
5782	54	2020-01-04	C	0	75	0							0	17				
5783	54	2020-01-04	D	0	27	0							0	7				
5784	54	2020-01-04	E	0	67	0							0	10				
5785	55	2020-01-04	0	0	124	0	0	0	68	56	0	0						
5786	55	2020-01-04	A	0	18	0												
5787	55	2020-01-04	B	0	46	0												
5788	55	2020-01-04	C	0	29	0												
5789	55	2020-01-04	D	0	12	0												
5790	55	2020-01-04	E	0	19	0												
5791	56	2020-01-04	0	65	352	0	24	41	174	178	0	0	0	82	0	0	34	48
5792	56	2020-01-04	A	4	59	0							0	16				
5793	56	2020-01-04	B	31	126	0							0	39				
5794	56	2020-01-04	C	23	80	0							0	15				
5795	56	2020-01-04	D	3	30	0							0	5				
5796	56	2020-01-04	E	4	57	0							0	7				
5797	57	2020-01-04	0	0	764	0	0	0	376	388	0	0						
5798	57	2020-01-04	A	0	166	0												
5799	57	2020-01-04	B	0	270	0												
5800	57	2020-01-04	C	0	171	0												
5801	57	2020-01-04	D	0	63	0												
5802	57	2020-01-04	E	0	94	0												
5803	58	2020-01-04	0	1	168	1	0	1	84	84	0	1						
5804	58	2020-01-04	A	0	33	0												
5805	58	2020-01-04	B	0	51	0												
5806	58	2020-01-04	C	1	32	1												
5807	58	2020-01-04	D	0	17	0												
5808	58	2020-01-04	E	0	35	0												
5809	59	2020-01-04	0	13	1817	0	3	10	921	896	0	0	0	700	0	0	325	375
5810	59	2020-01-04	A	1	471	0							0	209				
5811	59	2020-01-04	B	8	685	0							0	387				
5812	59	2020-01-04	C	1	311	0							0	83				
5813	59	2020-01-04	D	2	143	0							0	8				
5814	59	2020-01-04	E	1	206	0							0	11				
5815	60	2020-01-04	0	0	182	0	0	0	82	100	0	0						
5816	60	2020-01-04	A	0	17	0												
5817	60	2020-01-04	B	0	81	0												
5818	60	2020-01-04	C	0	32	0												
5819	60	2020-01-04	D	0	20	0												
5820	60	2020-01-04	E	0	32	0												
5821	61	2020-01-04	0	0	222	0	0	0	111	111	0	0						
5822	61	2020-01-04	A	0	41	0												
5823	61	2020-01-04	B	0	82	0												
5824	61	2020-01-04	C	0	43	0												
5825	61	2020-01-04	D	0	13	0												
5826	61	2020-01-04	E	0	43	0												
5827	62	2020-01-04	0	1	545	0	1	0	279	266	0	0						
5828	62	2020-01-04	A	0	145	0												
5829	62	2020-01-04	B	0	173	0												
5830	62	2020-01-04	C	1	96	0												
5831	62	2020-01-04	D	0	51	0												
5832	62	2020-01-04	E	0	80	0												
5833	63	2020-01-04	0	0	158	0	0	0	83	75	0	0	0	121	0	0	46	75
5834	63	2020-01-04	A	0	43	0							0	21				
5835	63	2020-01-04	B	0	57	0							0	59				
5836	63	2020-01-04	C	0	33	0							0	22				
5837	63	2020-01-04	D	0	13	0							0	6				
5838	63	2020-01-04	E	0	12	0							0	13				
5839	64	2020-01-04	0	3	441	0	2	1	218	223	0	0	0	335	0	0	148	187
5840	64	2020-01-04	A	0	86	0							0	81				
5841	64	2020-01-04	B	1	127	0							0	141				
5842	64	2020-01-04	C	2	82	0							0	70				
5843	64	2020-01-04	D	0	41	0							0	15				
5844	64	2020-01-04	E	0	105	0							0	28				
5845	65	2020-01-04	0	0	120	0	0	0	66	54	0	0						
5846	65	2020-01-04	A	0	16	0												
5847	65	2020-01-04	B	0	38	0												
5848	65	2020-01-04	C	0	35	0												
5849	65	2020-01-04	D	0	14	0												
5850	65	2020-01-04	E	0	17	0												
5851	66	2020-01-04	0	2	373	0	2	0	193	180	0	0	0	99	0	0	36	63
5852	66	2020-01-04	A	0	76	0							0	44				
5853	66	2020-01-04	B	1	138	0							0	30				
5854	66	2020-01-04	C	1	66	0							0	14				
5855	66	2020-01-04	D	0	44	0							0	5				
5856	66	2020-01-04	E	0	49	0							0	6				
5857	67	2020-01-04	0	6	485	1	2	4	250	235	1	0	0	312	0	0	139	173
5858	67	2020-01-04	A	1	96	0							0	64				
5859	67	2020-01-04	B	3	198	0							0	169				
5860	67	2020-01-04	C	2	79	1							0	42				
5861	67	2020-01-04	D	0	40	0							0	10				
5862	67	2020-01-04	E	0	72	0							0	23				
5863	68	2020-01-04	0	3	404	3	1	2	213	191	1	2	0	108	0	0	49	58
5864	68	2020-01-04	A	0	88	0							0	30				
5865	68	2020-01-04	B	0	140	0							0	59				
5866	68	2020-01-04	C	1	74	1							0	9				
5867	68	2020-01-04	D	1	47	1							0	1				
5868	68	2020-01-04	E	1	55	1							0	9				
5869	69	2020-01-04	0	2	1146	2	0	2	578	568	0	2	0	351	0	0	166	185
5870	69	2020-01-04	A	0	243	0							0	92				
5871	69	2020-01-04	B	0	476	0							0	149				
5872	69	2020-01-04	C	0	198	0							0	45				
5873	69	2020-01-04	D	1	81	1							0	17				
5874	69	2020-01-04	E	1	148	1							0	42				
5875	70	2020-01-04	0	0	146	0	0	0	62	84	0	0						
5876	70	2020-01-04	A	0	22	0												
5877	70	2020-01-04	B	0	53	0												
5878	70	2020-01-04	C	0	32	0												
5879	70	2020-01-04	D	0	15	0												
5880	70	2020-01-04	E	0	24	0												
5881	71	2020-01-04	0	11	392	1	8	3	210	182	1	0						
5882	71	2020-01-04	A	0	81	0												
5883	71	2020-01-04	B	6	137	1												
5884	71	2020-01-04	C	5	82	0												
5885	71	2020-01-04	D	0	29	0												
5886	71	2020-01-04	E	0	63	0												
5887	72	2020-01-04	0	11	353	11	6	5	184	169	6	5						
5888	72	2020-01-04	A	2	73	2												
5889	72	2020-01-04	B	3	124	3												
5890	72	2020-01-04	C	6	64	6												
5891	72	2020-01-04	D	0	34	0												
5892	72	2020-01-04	E	0	58	0												
5893	73	2020-01-04	0	0	273	0	0	0	154	119	0	0	0	154	0	0	68	86
5894	73	2020-01-04	A	0	56	0							0	42				
5895	73	2020-01-04	B	0	113	0							0	70				
5896	73	2020-01-04	C	0	68	0							0	23				
5897	73	2020-01-04	D	0	18	0							0	7				
5898	73	2020-01-04	E	0	18	0							0	12				
5899	74	2020-01-04	0	1	726	0	1	0	375	351	0	0	2	154	1	1	61	93
5900	74	2020-01-04	A	0	139	0							0	33				
5901	74	2020-01-04	B	1	303	0							2	82				
5902	74	2020-01-04	C	0	144	0							0	16				
5903	74	2020-01-04	D	0	59	0							0	9				
5904	74	2020-01-04	E	0	81	0							0	14				
5905	75	2020-01-04	0	4	1358	3	1	3	734	624	0	3	1	1146	0	1	476	669
5906	75	2020-01-04	A	0	273	0							0	256				
5907	75	2020-01-04	B	1	558	0							1	520				
5908	75	2020-01-04	C	0	290	0							0	220				
5909	75	2020-01-04	D	1	96	1							0	54				
5910	75	2020-01-04	E	2	141	2							0	82				
5911	76	2020-01-04	0	0	1006	0	0	0	512	492	0	0	0	103	0	0	48	55
5912	76	2020-01-04	A	0	269	0							0	23				
5913	76	2020-01-04	B	0	375	0							0	52				
5914	76	2020-01-04	C	0	172	0							0	21				
5915	76	2020-01-04	D	0	73	0							0	1				
5916	76	2020-01-04	E	0	117	0							0	6				
5917	77	2020-01-04	0	14	623	1	7	7	301	322	0	1	0	283	0	0	115	165
5918	77	2020-01-04	A	1	125	0							0	105				
5919	77	2020-01-04	B	8	273	1							0	128				
5920	77	2020-01-04	C	5	115	0							0	34				
5921	77	2020-01-04	D	0	50	0							0	6				
5922	77	2020-01-04	E	0	60	0							0	10				
5923	78	2020-01-04	0	4	841	4	3	1	416	425	3	1	1	200	0	1	80	120
5924	78	2020-01-04	A	0	206	0							0	66				
